username,user_id,role_cd,time_zone,location_cd,country_cd
4840Dturgeon,1754401,ASSOCIATE,America/Montreal,4840,CA
4865MHue,1485494,ASSOCIATE,America/Halifax,4865,CA
4890joan,1795248,ASSOCIATE,America/Toronto,4890,CA
4972cgiroux,1500768,ASSOCIATE,America/Vancouver,4972,CA
5340Mohammed,1779649,ASSOCIATE,America/Winnipeg,4983,CA
5040nschile,1460919,ASSOCIATE,America/Vancouver,5040,CA
5090arivest,1746490,ASSOCIATE,America/Montreal,5090,CA
CalvinDaig142,1436510,MUM,America/Regina,5115,CA
sergeblanchard,1455281,REST_MGR,America/Montreal,5222,CA
5240Maya,1822423,ASSOCIATE,America/Edmonton,5240,CA
5265rinabahen,1450349,SHIFT_LDR,America/Edmonton,5265,CA
5308FYu,1797336,ASSOCIATE,America/Regina,5308,CA
0499sducharme,1315329,ASSISTANT_MGR,America/Montreal,5401,CA
Mona5508,1786436,ASSOCIATE,America/Toronto,5508,CA
LolitaB,1446246,ASSISTANT_MGR,America/Toronto,5515,CA
5583gsabharwal,1771850,ASSOCIATE,America/Toronto,5583,CA
ERollings,1537362,ASSOCIATE,America/Toronto,5601,CA
Hoa5758,1813447,ASSOCIATE,America/Toronto,5758,CA
masammat,1096503,SHIFT_LDR,America/Toronto,5783,CA
5826DFigueroa,1777416,ASSOCIATE,America/Edmonton,5826,CA
3989annietherrien,1529230,REST_MGR,America/Montreal,5894,CA
5908AKaur,1812385,ASSOCIATE,America/Toronto,5908,CA
5976vgnaneswaran,26251,MUM,America/Toronto,5976,CA
Angelyn1970,1620411,SHIFT_LDR,America/Toronto,6069,CA
6108AmandeepKaur,1776859,ASSOCIATE,America/Toronto,6108,CA
Tariqajoub,1575020,REST_MGR,America/Montreal,6158,CA
3263cluquiaz,1216347,ASSISTANT_MGR,America/Vancouver,6176,CA
Lmorneau,1430840,ASSOCIATE,America/Montreal,6269,CA
sgallagher1,1631548,REST_MGR,America/Toronto,6312,CA
6376Prabjot,1812125,ASSOCIATE,America/Toronto,6376,CA
xinhan6469,1714790,MUM,America/Toronto,6469,CA
6537Ashelley,1688587,ASSOCIATE,America/Toronto,6537,CA
6576Eugene,1527201,REST_MGR,America/Montreal,6576,CA
0730IRivard,1664325,REST_MGR,America/Montreal,6855,CA
6894arunab,1819804,ASSOCIATE,America/Toronto,6894,CA
mannyg,1592380,REST_MGR,America/Montreal,6912,CA
Jacquie7273,1515651,MUM,America/Toronto,7273,CA
5607RajpreetSidhu,1451226,SHIFT_LDR,America/Vancouver,7323,CA
5791lorenz,1573498,ASSOCIATE,America/Vancouver,7337,CA
LAnton,1800573,ASSOCIATE,America/Toronto,7362,CA
5913ecubillos,1690104,ASSOCIATE,America/Edmonton,7380,CA
7387anchal,1752625,ASSOCIATE,America/Vancouver,7387,CA
2331SJOURDAIN,251934,ASSOCIATE,America/Montreal,7580,CA
rontij,1567586,ASSOCIATE,Asia/Kuwait,5010,KW
robnse,1351444,ASSOCIATE,Asia/Dubai,5099,AE
sanphu,1527876,ASSOCIATE,Asia/Dubai,5492,OM
abdmou,1462622,ASSOCIATE,Asia/Dubai,6121,AE
arpcha,1447954,REST_MGR,Asia/Dubai,6828,AE
belcas,1519287,ASSOCIATE,Asia/Riyadh,7032,SA
ghaalm,1683450,ASSOCIATE,Asia/Riyadh,7039,SA
jencru,1552402,ASSOCIATE,Asia/Manila,7814,PH
10723KDAVIDSON,1761341,ASSOCIATE,America/New_York,10723,US
009013mposey,163566,ASSISTANT_MGR,America/New_York,10855,US
10873kalab,1815217,ASSOCIATE,America/Detroit,10873,US
6859FBrisson,1754541,ASSOCIATE,America/Montreal,6859,CA
3141ddowney,1519800,SHIFT_LDR,America/Vancouver,6874,CA
Rahul6976,1543069,ASSISTANT_MGR,America/Toronto,6976,CA
Heather7274,1448039,MUM,America/Toronto,7274,CA
Jeremy7276,1448704,MUM,America/Toronto,7276,CA
Paula7374,1517121,MUM,America/Toronto,7374,CA
2434Oreilly,1690282,ASSOCIATE,America/Toronto,7525,CA
janice.cattle,1545147,ASSOCIATE,America/Toronto,7559,CA
7576Alex,1680652,ASSOCIATE,America/Edmonton,7576,CA
faye,1727819,ASSOCIATE,America/Toronto,7610,CA
7625KBahga,1821171,ASSOCIATE,America/Toronto,7625,CA
AshleyTrottier,1687598,ASSOCIATE,America/Toronto,7659,CA
jasnun,1677051,ASSOCIATE,Asia/Dubai,4637,AE
sansha,1490531,ASSOCIATE,Asia/Muscat,4735,OM
zamsha,1466459,ASSOCIATE,Asia/Dubai,4786,AE
renlam,1466725,ASSOCIATE,Asia/Dubai,4788,AE
meegha,1622694,ASSOCIATE,Asia/Dubai,4871,AE
susrai,1352284,ASSOCIATE,America/New_York,5507,OM
ibrria,1589248,ASSOCIATE,Asia/Dubai,6122,AE
marnie,1361487,SHIFT_LDR,Asia/Dubai,6124,AE
narbah,1460311,ASSOCIATE,Asia/Riyadh,6794,SA
abdbaq,1677947,ASSOCIATE,Asia/Riyadh,6809,SA
sandekum,1250660,SHIFT_LDR,Asia/Muscat,7009,OM
ahmtha,1654428,ASSOCIATE,Asia/Riyadh,7043,SA
11081smyczynskip,1123666,REST_MGR,America/New_York,10712,US
10895awhite,1817249,ASSOCIATE,America/New_York,10895,US
10959MIHALOVICHT,1045221,ASSOCIATE,America/New_York,10959,US
lisa10995,1660642,ASSOCIATE,America/New_York,10995,US
MalikC,1815863,ASSOCIATE,America/New_York,11012,US
carleymcbride,1664421,ASSOCIATE,America/New_York,11061,US
11110KFeeterman,1719413,ASSOCIATE,America/New_York,11110,US
011112AFitzsimmons,1440225,SHIFT_LDR,America/New_York,11112,US
katigriff,1818000,ASSOCIATE,America/New_York,3569,US
mcgurieethan,1820988,REST_MGR,America/Detroit,4220,US
4339bailey,1808943,ASSOCIATE,America/Detroit,4339,US
swhisenand1,1733309,ASSOCIATE,America/Detroit,4556,US
4756HEagle,1769673,ASSOCIATE,America/New_York,4756,US
4990sbryson,1577563,ASSOCIATE,America/Detroit,4990,US
5375cmitchell,1421983,SHIFT_LDR,America/New_York,5375,US
Teddijo,1771366,ASSOCIATE,America/New_York,5439,US
JMcCarter2,1332677,MUM,America/New_York,5441,US
jsalamay,1816501,MUM,America/Detroit,5639,US
05656ahawkins,1474192,ASSOCIATE,America/New_York,5656,US
jaueongrice,1804429,ASSOCIATE,America/Detroit,5675,US
lisaforkner,146569,REST_MGR,America/New_York,5692,US
Mosesg5726,1812021,ASSOCIATE,America/Detroit,5726,US
JasmineGreenlee,50189,ASSOCIATE,America/Detroit,5739,US
05741evandeusen,1580576,ASSOCIATE,America/New_York,5741,US
6190Destinee,1583824,ASSOCIATE,America/New_York,6190,US
Tjohnsonstl,1438788,SHIFT_LDR,America/Chicago,6277,US
TBishop6662,1546131,ASSOCIATE,America/Chicago,6662,US
SSmith6677,1754666,ASSOCIATE,America/Chicago,6677,US
gorr7477,1756140,ASSOCIATE,America/Detroit,7477,US
fpzamoranosjr201918,1745585,ASSISTANT_MGR,Asia/Manila,7813,PH
autumn2708,1490481,ASSOCIATE,America/Detroit,9300,US
drenaldo,1785478,ASSOCIATE,America/New_York,9349,US
09346catherine,1637822,ASSOCIATE,America/New_York,9383,US
9385FCOLMENERO,1757363,ASSOCIATE,America/New_York,9385,US
Demetria10708,1641182,ASSOCIATE,America/New_York,6669,US
7704DMckinney,1789316,ASSOCIATE,America/Halifax,7704,CA
jrivera20178,1600712,ASSOCIATE,Asia/Manila,7816,PH
7527ebourgeois,1660207,ASSOCIATE,America/Montreal,7527,CA
7260Tahnaz,1801360,ASSOCIATE,America/Montreal,7260,CA
3105KBanks,1689527,ASSOCIATE,America/Edmonton,7287,CA
Jucky108141,1814846,ASSOCIATE,America/Toronto,8141,CA
5341mMckellar,1659255,SHIFT_LDR,America/Toronto,5341,CA
ramandeep,1768429,ASSOCIATE,America/Toronto,7604,CA
0442BHansen,1665772,ASSOCIATE,America/Toronto,7618,CA
JaniceKirwan,1744232,REST_MGR,America/Toronto,8482,CA
1103AAbouzeeni,1658762,ASSOCIATE,America/Toronto,8146,CA
bettykellythc,1766849,ASSOCIATE,America/New_York,7959,US
HARJINDER8479,1789294,ASSOCIATE,America/Toronto,8479,CA
bri7962,1822226,ASSOCIATE,America/Detroit,7962,US
8427nbeaulieu,1768243,ASSOCIATE,America/Montreal,8427,CA
cinlytang,1274670,ASSOCIATE,America/Toronto,8966,CA
09233mjones,296629,ASSOCIATE,America/Detroit,9233,US
CG549951,1736621,ASSOCIATE,America/Edmonton,8147,CA
0231rakaur,1727431,ASSOCIATE,America/Toronto,8457,CA
tm03,1772689,ASSOCIATE,America/Toronto,QA3,CA
8462Rizg,1773431,ASSOCIATE,America/St_Johns,8462,CA
9286rmol,1815569,ASSOCIATE,America/Toronto,9286,CA
6638greene,1813964,ASSOCIATE,America/Detroit,6638,US
1705BWalsh,1809880,ASSOCIATE,America/Moncton,1705,CA
1741AFanson1,127363,ASSOCIATE,America/Toronto,1741,CA
1748nhajipour,1820414,ASSOCIATE,America/Montreal,1748,CA
1755LElliott2,119883,REST_MGR,America/Toronto,1755,CA
1791GBrun,1812453,ASSOCIATE,America/Moncton,1791,CA
1798REmbernate,1314813,MUM,Canada/Mountain,1798,CA
1805arenaud-kehoe,1797213,ASSOCIATE,America/Vancouver,1805,CA
Grant1841,25403,SHIFT_LDR,America/Toronto,1841,CA
1848Florence,1783300,ASSOCIATE,America/Montreal,1848,CA
1855jaredm,1683082,ASSOCIATE,America/Moncton,1855,CA
1891manpreetk,1818107,ASSOCIATE,America/Toronto,1891,CA
1898CMckillop,1683682,ASSOCIATE,America/Toronto,1898,CA
1905ECastillo,1782414,REST_MGR,America/Toronto,1905,CA
1741SColldock,1301933,SHIFT_LDR,America/Toronto,1941,CA
1948ABouitilier,1561884,ASSOCIATE,America/Toronto,1948,CA
1955roldanl,1201355,ASSOCIATE,America/Halifax,1955,CA
HoldenE,1816690,ASSOCIATE,America/Toronto,1991,CA
0553agillard,1313768,ASSOCIATE,America/St_Johns,1998,CA
2005COliver,169083,REST_MGR,America/Edmonton,2005,CA
2041BThakur,1795506,ASSOCIATE,America/Toronto,2041,CA
1207TJARVIS,260766,ASSOCIATE,America/Halifax,2048,CA
CPalumbo2055,1737329,ASSOCIATE,America/Toronto,2055,CA
0102MMartin,102442,MUM,America/Halifax,2091,CA
Wsutherland,1672340,ASSOCIATE,America/Toronto,2098,CA
2105TThompson,101106,MUM,America/Winnipeg,2105,CA
1598ddoshi,1799805,ASSOCIATE,America/Toronto,2134,CA
2141jemperado,257913,MUM,America/Edmonton,2141,CA
2148Jyoti,1801748,ASSOCIATE,America/Toronto,2148,CA
2155CTMcnamara,49648,SHIFT_LDR,America/Montreal,2155,CA
2184harm,1807214,ASSOCIATE,America/Toronto,2184,CA
2995schew,1075207,SHIFT_LDR,MST,2191,CA
yadira188,1634228,ASSOCIATE,America/Montreal,2198,CA
ROlfindo,1672392,SHIFT_LDR,America/Halifax,2234,CA
2241Drathod,1785026,ASSOCIATE,America/Toronto,2241,CA
2248elmouafik,1680118,ASSOCIATE,America/Montreal,2248,CA
2284Dagon,1783824,ASSOCIATE,America/Toronto,2284,CA
Paveen2291,1654230,REST_MGR,America/Toronto,2291,CA
2298MarieH,1806269,ASSOCIATE,America/Montreal,2298,CA
2334HSingh,1748344,ASSOCIATE,America/Regina,2334,CA
ManiKaur,1731213,ASSOCIATE,America/Toronto,2341,CA
2348Eljhaey,1649369,ASSOCIATE,America/Edmonton,2348,CA
2384Lisa,1814758,ASSOCIATE,America/Toronto,2384,CA
alaperriere,1483599,ASSOCIATE,America/Montreal,2391,CA
2398YJoshi,1808641,ASSOCIATE,America/Toronto,2398,CA
2434Jake,1688472,ASSOCIATE,America/Toronto,2434,CA
2441ripatel,1777023,ASSOCIATE,America/Regina,2441,CA
Doanquangphu,1580613,ASSOCIATE,America/Toronto,2448,CA
2484GShumanski,297597,ASSOCIATE,America/Toronto,2484,CA
2491nshah,1751776,ASSOCIATE,America/Toronto,2491,CA
2498MDholiya,1661994,ASSOCIATE,America/Toronto,2498,CA
0410spoulin,1768220,ASSOCIATE,America/Montreal,2534,CA
2584Ellen,1632758,SHIFT_LDR,America/Winnipeg,2584,CA
2598Craig,1817680,ASSOCIATE,America/Moncton,2598,CA
shirleyyuan,1669903,ASSOCIATE,America/Vancouver,2627,CA
AurelieOuellet,1727017,ASSOCIATE,America/Montreal,2648,CA
2677KSnow,1623020,ASSOCIATE,America/St_Johns,2677,CA
2684Sofiia,1722724,ASSOCIATE,America/Vancouver,2684,CA
2691jannette,1604793,ASSOCIATE,America/Edmonton,2691,CA
2727EHutton,1716765,ASSOCIATE,America/Toronto,2727,CA
navjeetkaur,1534898,REST_MGR,America/Toronto,2734,CA
2741WTouseef,1763726,ASSOCIATE,America/Toronto,2741,CA
2777TremblayD,1626160,ASSOCIATE,America/Montreal,2777,CA
2784thao,1754093,ASSOCIATE,America/Toronto,2784,CA
2791KDeschesnes,1649160,ASSOCIATE,America/Montreal,2791,CA
Georgette2827,1793060,REST_MGR,America/Toronto,2827,CA
2834syousofy,1697256,ASSOCIATE,America/Winnipeg,2834,CA
2841gk,1750710,ASSOCIATE,America/Montreal,2841,CA
2877vvarghese,1601301,ASSOCIATE,America/Vancouver,2877,CA
2884srosalie,1735398,ASSOCIATE,America/Montreal,2884,CA
2891sarbjitkaur,1607538,ASSOCIATE,America/Toronto,2891,CA
2927Angelina,1799998,ASSOCIATE,America/Toronto,2927,CA
2934kthakur,1683354,ASSOCIATE,America/Toronto,2934,CA
2941shanny,1800508,ASSOCIATE,America/Toronto,2941,CA
2977asadiq,1628722,ASSOCIATE,America/Toronto,2977,CA
2984lcournoyer,1799113,ASSOCIATE,America/Montreal,2984,CA
2991VSALVADOR,1685868,SHIFT_LDR,America/Edmonton,2991,CA
Jahkobee27,1374575,ASSISTANT_MGR,America/Toronto,3027,CA
3034LGravel,1729717,ASSOCIATE,America/Montreal,3034,CA
3041Neha,1675670,ASSOCIATE,America/Toronto,3041,CA
Simran3077,1811485,ASSOCIATE,America/Vancouver,3077,CA
3084aisha,1628021,ASSOCIATE,America/Montreal,3084,CA
orsonL,1085372,ASSOCIATE,America/Toronto,3091,CA
3123satallah,167715,ASSOCIATE,America/Toronto,3120,CA
3127smilepreet,1785004,ASSOCIATE,America/Toronto,3127,CA
2760JBedard,116374,SHIFT_LDR,America/Montreal,3134,CA
melvinjacol,1748824,ASSOCIATE,America/Edmonton,3513,CA
3549acroker,1645065,ASSOCIATE,America/Edmonton,3549,CA
3564hebert,1710298,ASSISTANT_MGR,America/Montreal,3564,CA
3583sandra,1364392,ASSOCIATE,America/Vancouver,3583,CA
3634GBiteng,1175241,ASSOCIATE,America/Vancouver,3634,CA
angele8101,1785915,ASSOCIATE,America/Montreal,3647,CA
1281ZOngoco,1726814,SHIFT_LDR,America/Edmonton,3664,CA
Leonar3683,1812926,ASSOCIATE,America/Montreal,3683,CA
Kapil123,1743551,ASSOCIATE,America/Winnipeg,3698,CA
CLancaster,1755560,ASSOCIATE,America/Toronto,3700,CA
jennifer3849,1736642,ASSOCIATE,America/Montreal,3849,CA
3883dduong,1723702,ASSOCIATE,America/Vancouver,3883,CA
3934angelyquecharette,1662030,SHIFT_LDR,America/Montreal,3934,CA
3949MSmith,1755244,ASSOCIATE,America/Toronto,3949,CA
3998jlevesque,1691685,ASSOCIATE,America/Winnipeg,3998,CA
4034SOostenbrink,1717668,ASSOCIATE,America/Vancouver,4034,CA
navpreet376,1622564,SHIFT_LDR,America/Toronto,4098,CA
4100mrana,1743611,ASSOCIATE,America/Toronto,4100,CA
4185marie-pier,1728089,ASSOCIATE,America/Montreal,4185,CA
4283Gokul,1757981,ASSOCIATE,America/Montreal,4283,CA
Phedlene91,1564767,ASSOCIATE,America/Montreal,4300,CA
3415sungnamkim,1007544,ASSOCIATE,America/Toronto,4334,CA
EmJackson,1610900,ASSOCIATE,America/Winnipeg,4385,CA
AtillaS,1813712,ASSOCIATE,America/Montreal,4436,CA
4937sales,1361466,SHIFT_LDR,America/Regina,4519,CA
Lebel4670,1814625,ASSISTANT_MGR,America/Montreal,4670,CA
JULIEFERLAND01,1099957,ASSISTANT_MGR,America/Montreal,4736,CA
4819Tahmina,1683989,ASSOCIATE,America/Toronto,4819,CA
0194BHowell,207094,REST_MGR,America/Toronto,4834,CA
MBédard,1810208,ASSOCIATE,America/Montreal,4836,CA
01136AROCH,277915,REST_MGR,America/Montreal,4885,CA
BTroy,1819545,ASSOCIATE,America/Toronto,4900,CA
2967CElegio,1007621,SHIFT_LDR,America/Toronto,4970,CA
5021Emma,1821821,ASSOCIATE,America/Edmonton,5021,CA
1697SGarcia,1147075,SHIFT_LDR,America/Edmonton,5036,CA
bergnico,1819638,ASSOCIATE,America/Montreal,5085,CA
2864GuylaineGA,51952,ASSOCIATE,America/Montreal,5219,CA
1229kimberly,1821796,ASSOCIATE,America/Montreal,5221,CA
5236anavarro,1367411,REST_MGR,America/Edmonton,5236,CA
Jason5255,1737451,ASSOCIATE,America/Toronto,5255,CA
5270JacobD,1822828,ASSOCIATE,America/Montreal,5270,CA
5262jsokul,1239442,ASSOCIATE,America/Vancouver,5319,CA
1966mercado,1504150,ASSISTANT_MGR,America/Edmonton,5321,CA
5336simran,1736062,ASSOCIATE,America/Toronto,5336,CA
5355tmcgrath,1584113,ASSOCIATE,America/Vancouver,5355,CA
5385KFlorian,1736222,ASSOCIATE,America/Toronto,5385,CA
sunja5419,1760800,ASSOCIATE,America/Toronto,5419,CA
5536nvishwakarma,1817579,ASSOCIATE,America/Toronto,5536,CA
FATEMA5555,1715934,ASSOCIATE,America/Toronto,5555,CA
5570SDcosta,1761555,ASSOCIATE,America/Toronto,5570,CA
3113NGill1,303287,ASSOCIATE,America/Toronto,5736,CA
5770brulew,1637533,SHIFT_LDR,America/Montreal,5770,CA
Annie5772,1791453,ASSOCIATE,America/Montreal,5772,CA
andrewupenieks,1301609,MUM,America/Toronto,5821,CA
elaine.milley,1594439,ASSOCIATE,America/Toronto,5855,CA
5970mstevenson,1517473,ASSOCIATE,America/Vancouver,5970,CA
SaraEsq,1496358,MUM,America/Vancouver,6055,CA
awooley,1817619,ASSOCIATE,America/Toronto,6070,CA
6106JoTur,1553351,ASSOCIATE,America/Montreal,6106,CA
6157festephan,1416683,MUM,America/Montreal,6157,CA
5021Gerardo,1352788,ASSOCIATE,America/Edmonton,6172,CA
6191EFelsbourg,1822810,ASSOCIATE,America/Toronto,6191,CA
Vallieres2015,1378083,MUM,America/Montreal,6255,CA
6272WBelanger,1805770,ASSOCIATE,America/Montreal,6272,CA
SArokiam,17517,MUM,America/Toronto,6291,CA
6306TRallos,1627934,ASSOCIATE,America/Edmonton,6306,CA
6308SW,1773350,ASSOCIATE,America/Toronto,6308,CA
lisem6372,1422121,ASSOCIATE,America/Montreal,6372,CA
179cle,1423207,ASSOCIATE,America/Edmonton,6472,CA
RamGandikota,1801783,ASSOCIATE,America/Montreal,6557,CA
csantos6591,1487583,SHIFT_LDR,America/Toronto,6591,CA
6857dlapierre,1821204,ASSOCIATE,America/Montreal,6857,CA
1379JAYSON,1174258,MUM,America/Toronto,6906,CA
zptak6908,1756529,ASSOCIATE,America/Toronto,6908,CA
2741mlimu,1279134,ASSOCIATE,America/Toronto,7257,CA
7327Rajwinder,1802840,ASSOCIATE,America/Regina,7327,CA
2441mcalanday,1273509,REST_MGR,America/Regina,7444,CA
3774abui,1651229,ASSOCIATE,America/Vancouver,7508,CA
tracette,1784973,ASSOCIATE,America/Regina,7578,CA
7591Kerri,1761408,ASSOCIATE,America/Toronto,7591,CA
8093MMacugay,1671050,ASSOCIATE,America/Toronto,8093,CA
yohpay,1676075,ASSOCIATE,Asia/Dubai,4403,AE
sharkhan,1393691,SHIFT_LDR,Asia/Qatar,5103,QA
bikguru,1625518,ASSOCIATE,Asia/Dubai,5105,AE
gridio,1476085,ASSOCIATE,Asia/Qatar,5490,QA
marvil,1522388,ASSOCIATE,Asia/Riyadh,6575,SA
3784SKaur,1798249,ASSOCIATE,America/Regina,3784,CA
Pam123,1070527,ASSOCIATE,America/Toronto,3848,CA
3882jobispo,1413560,ASSOCIATE,America/Toronto,3882,CA
0495DBowman,188296,SHIFT_LDR,America/Toronto,3916,CA
3933alapointe,1815718,ASSOCIATE,America/Montreal,3933,CA
3950rocruz,1110927,ASSOCIATE,America/Winnipeg,3950,CA
Freddrolet,1810787,ASSOCIATE,America/Montreal,3967,CA
leanneden,1386588,REST_MGR,America/Toronto,3984,CA
Bavleen4018,1805610,ASSOCIATE,America/Winnipeg,4018,CA
0791EMaxwell,1296788,ASSOCIATE,America/Toronto,4035,CA
4218Jessyka,1790591,ASSOCIATE,America/Montreal,4218,CA
4269JLabre,1300461,ASSOCIATE,America/Montreal,4269,CA
4282ARIAN,1790059,ASSOCIATE,America/Toronto,4282,CA
0918fcoupland,1109959,ASSOCIATE,America/Toronto,4333,CA
4350eroco,1622911,ASSOCIATE,America/Edmonton,4350,CA
4402ssweeney,1173972,ASSOCIATE,America/Toronto,4401,CA
gdegongre,1267414,MUM,America/Montreal,4418,CA
victoria4469,1812718,ASSOCIATE,America/Montreal,4469,CA
4652dcoutu,1399048,ASSOCIATE,America/Montreal,4652,CA
4669kcombalicer,1796404,ASSOCIATE,America/Edmonton,4669,CA
1085IETHIER,1361328,REST_MGR,America/Montreal,4737,CA
Rita4750,1729487,ASSOCIATE,America/Montreal,4750,CA
4767RMuntasir,1399194,ASSOCIATE,America/Toronto,4767,CA
4784amanda,1801817,ASSOCIATE,America/Montreal,4784,CA
4818rhodonna,1407988,ASSOCIATE,America/Edmonton,4818,CA
4961sblais,1737455,ASSOCIATE,America/Montreal,4835,CA
3352sshoker,1707027,ASSOCIATE,America/Toronto,4852,CA
2378Parise,1450103,ASSOCIATE,America/Montreal,4886,CA
3405xavierv,322675,REST_MGR,America/Edmonton,4937,CA
4954dblanchette,1660993,ASSOCIATE,America/Toronto,4954,CA
4971aczapski,1778541,ASSOCIATE,America/Toronto,4971,CA
004MaryJane,1278614,ASSOCIATE,America/Toronto,5001,CA
5035AAoed,1737219,ASSOCIATE,America/Edmonton,5035,CA
5086Pascale,1760187,ASSOCIATE,America/Montreal,5086,CA
5218zjean,1802765,ASSOCIATE,America/Montreal,5218,CA
5033jmcurameng,1616552,SHIFT_LDR,America/Edmonton,5235,CA
1183Sbastien,1792792,ASSOCIATE,America/Toronto,5252,CA
5269GenevieveDJ,1651449,ASSOCIATE,America/Montreal,5269,CA
VanceMckay,1272118,REST_MGR,America/Winnipeg,5286,CA
5320sarmanjits,1624472,ASSISTANT_MGR,America/Vancouver,5320,CA
5337HPreet,1807401,ASSOCIATE,America/Edmonton,5337,CA
3143IChoudhury,221223,ASSOCIATE,America/Toronto,5388,CA
laportecynthia,1804281,ASSOCIATE,America/Montreal,5405,CA
5537RKehoe,1655104,SHIFT_LDR,America/Toronto,5537,CA
5571Rohin,1737226,SHIFT_LDR,America/Edmonton,5571,CA
5588Alaura,1695513,ASSOCIATE,America/Edmonton,5588,CA
1779BGauvin,1199138,ASSISTANT_MGR,America/Montreal,5771,CA
ShaquilleChinchontic,1799428,ASSOCIATE,America/Edmonton,5788,CA
5822TSerenio,1546859,ASSOCIATE,America/Winnipeg,5822,CA
2726pchung,104957,REST_MGR,America/Toronto,5839,CA
5890Pbates,1517863,ASSOCIATE,America/Edmonton,5890,CA
neel_008,1660724,ASSISTANT_MGR,America/Toronto,5903,CA
0071gbuchanan,1509923,REST_MGR,America/Halifax,6005,CA
Janemacaskill,1487093,REST_MGR,America/Toronto,6039,CA
FolleyE,1410855,ASSOCIATE,America/Toronto,6073,CA
ingawessels,1620198,ASSOCIATE,America/Edmonton,6107,CA
6154celtayar,1416684,MUM,America/Montreal,6154,CA
1455MHPlante,1384895,ASSISTANT_MGR,America/Montreal,6222,CA
Salma6239,1411780,MUM,America/Toronto,6239,CA
CassandraFillion,1560609,ASSOCIATE,America/Montreal,6273,CA
6290adriannecook,1424651,MUM,America/Iqaluit,6290,CA
542rajwinder,1367951,ASSOCIATE,America/Toronto,6307,CA
Lauredegruchy,1818225,ASSOCIATE,America/Halifax,6354,CA
dian44444,1405576,ASSOCIATE,America/Toronto,6371,CA
Helenemislap,1546089,ASSOCIATE,America/Toronto,6439,CA
6541AKlattwood,1681510,ASSOCIATE,America/Toronto,6541,CA
2689nring,1108995,ASSOCIATE,America/Vancouver,6588,CA
0285GBoisvert,219033,SHIFT_LDR,America/Montreal,6856,CA
Penny6873,1783655,ASSOCIATE,America/Edmonton,6873,CA
MichailMoukaabari,1485209,MUM,America/Toronto,6975,CA
7277AWeare,1638528,MUM,America/Toronto,7277,CA
Jayshri.Patel,1526286,ASSOCIATE,America/Toronto,7375,CA
CristianZ,1540584,MUM,America/Toronto,7443,CA
7524TWhite,1664624,ASSOCIATE,America/St_Johns,7524,CA
7528Soumaya,1664823,REST_MGR,America/Edmonton,7528,CA
7541LHovaneissian,1666737,ASSOCIATE,America/Montreal,7541,CA
Jessicaauger,1093099,ASSOCIATE,America/Toronto,7660,CA
2855RDeObieta,1252764,MUM,America/Edmonton,7826,CA
alicej1625,1653733,ASSOCIATE,America/Vancouver,8396,CA
micflo,1189705,ASSOCIATE,Asia/Dubai,4304,AE
kikkik,1527232,ASSOCIATE,Asia/Dubai,5487,AE
Nookut,1173369,SHIFT_LDR,Asia/Dubai,6125,AE
manmor,1187523,SHIFT_LDR,Asia/Dubai,6810,AE
hemboh,1460394,ASSOCIATE,Asia/Riyadh,6827,SA
habalh,1631802,ASSOCIATE,Asia/Riyadh,7027,SA
3582mazam,1391300,MUM,America/Toronto,3582,CA
3599KhadijaM,1775383,ASSOCIATE,America/Toronto,3599,CA
0587FDeguzman,1342830,ASSOCIATE,America/Regina,3616,CA
Omar3650,1735571,ASSOCIATE,America/Montreal,3650,CA
3667kate,1569550,ASSOCIATE,America/Toronto,3667,CA
1490eamado,1615797,ASSOCIATE,America/Winnipeg,3680,CA
2316CReszitnyk,1492396,ASSOCIATE,America/Toronto,3697,CA
3765RKaur,1815805,ASSOCIATE,America/Vancouver,3765,CA
eric3850,1472289,REST_MGR,America/Winnipeg,3850,CA
3884MEcker,1812775,ASSOCIATE,America/Toronto,3884,CA
3914balbert,1517468,ASSOCIATE,America/Vancouver,3914,CA
3918nmathew,1517861,ASSOCIATE,America/Vancouver,3918,CA
3948amandeep,1652620,ASSOCIATE,America/Vancouver,3948,CA
3965SRezai,1773315,ASSOCIATE,America/Vancouver,3965,CA
3982ntown,1532405,ASSOCIATE,America/Toronto,3982,CA
1780JRumbolt,1786101,REST_MGR,America/Toronto,4016,CA
Julia4033,1609027,ASSOCIATE,America/Toronto,4033,CA
4101DKenny,1711266,ASSISTANT_MGR,America/Toronto,4101,CA
0053njones,1485850,SHIFT_LDR,America/Halifax,4135,CA
alexandre4284,1739623,ASSOCIATE,America/Montreal,4284,CA
4318Rjocelyn,1592581,ASSOCIATE,America/Toronto,4318,CA
4352maxymr,1720172,ASSOCIATE,America/Montreal,4352,CA
4369ASpence,1702719,ASSOCIATE,America/Winnipeg,4369,CA
adam0791,1821863,ASSOCIATE,America/Winnipeg,4386,CA
2270KBardsley,1718851,ASSOCIATE,America/Toronto,4467,CA
lovinder4518,1744482,ASSOCIATE,America/Edmonton,4518,CA
4752ifigenia,1689649,ASSOCIATE,America/Toronto,4752,CA
